C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_034.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_034.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_034.jpg, -0.051933, 1, 0, 16.25504
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_137.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_137.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_137.jpg, -0.3196812, 1, 0, 17.19582
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_245.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_245.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_245.jpg, -0.04237949, 1, 0, 18.46305
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_352.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_352.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_352.jpg, 0, 1, 0, 19.48098
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_452.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_452.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_452.jpg, 0, 1, 0, 20.50267
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_564.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_564.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_564.jpg, 0, 1, 0, 21.70455
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_675.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_675.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_675.jpg, 0, 1, 0, 22.69219
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_788.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_788.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_788.jpg, -0.3371751, 1, 0, 23.80598
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_889.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_889.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_889.jpg, -0.6443313, 1, 0, 24.53839
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_57_994.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_57_994.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_57_994.jpg, -0.6979323, 1, 0, 25.17678
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_102.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_102.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_102.jpg, -0.3741156, 1, 0, 26.34658
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_208.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_208.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_208.jpg, -0.05558278, 1, 0, 27.29592
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_308.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_308.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_308.jpg, 0, 1, 0, 28.20817
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_412.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_412.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_412.jpg, 0, 1, 0, 29.13129
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_513.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_513.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_513.jpg, 0, 1, 0, 30.04725
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_617.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_617.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_617.jpg, 0, 1, 0, 30.18981
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_722.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_722.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_722.jpg, 0, 1, 0, 30.19027
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_827.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_827.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_827.jpg, 0, 1, 0, 30.19032
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_58_936.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_58_936.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_58_936.jpg, -0.2857083, 1, 0, 30.17342
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_050.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_050.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_050.jpg, -0.4542591, 1, 0, 30.16727
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_150.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_150.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_150.jpg, -0.1805199, 1, 0, 30.1937
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_265.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_265.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_265.jpg, 0, 1, 0, 30.18924
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_375.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_375.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_375.jpg, 0, 1, 0, 30.19025
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_506.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_506.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_506.jpg, 0, 1, 0, 30.19032
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_619.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_619.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_619.jpg, 0, 1, 0, 30.1903
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_726.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_726.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_726.jpg, 0, 1, 0, 30.19029
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_844.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_844.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_844.jpg, 0, 1, 0, 30.19029
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_42_59_960.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_42_59_960.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_42_59_960.jpg, 0, 1, 0, 30.19027
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_076.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_076.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_076.jpg, 0, 1, 0, 30.19034
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_188.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_188.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_188.jpg, 0, 1, 0, 30.19036
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_299.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_299.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_299.jpg, -0.3313299, 1, 0, 30.16727
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_409.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_409.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_409.jpg, 0, 1, 0, 30.18937
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_522.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_522.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_522.jpg, 0, 1, 0, 30.19012
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_626.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_626.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_626.jpg, 0, 1, 0, 30.19029
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_730.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_730.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_730.jpg, 0, 1, 0, 30.19027
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_840.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_840.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_840.jpg, 0, 1, 0, 30.19034
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_00_946.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_00_946.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_00_946.jpg, 0, 1, 0, 30.19033
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_054.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_054.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_054.jpg, -0.3223152, 1, 0, 30.16763
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_165.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_165.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_165.jpg, -0.6567543, 1, 0, 30.12399
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_269.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_269.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_269.jpg, -0.3436692, 1, 0, 30.1919
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_381.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_381.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_381.jpg, -0.008834071, 1, 0, 30.18675
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_490.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_490.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_490.jpg, 0, 1, 0, 30.18971
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_603.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_603.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_603.jpg, 0, 1, 0, 30.19028
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_714.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_714.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_714.jpg, 0, 1, 0, 30.19024
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_824.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_824.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_824.jpg, 0, 1, 0, 30.1903
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_01_931.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_01_931.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_01_931.jpg, 0, 1, 0, 30.18974
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_038.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_038.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_038.jpg, 0, 1, 0, 30.19033
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_140.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_140.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_140.jpg, 0, 1, 0, 30.1903
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_241.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_241.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_241.jpg, 0, 1, 0, 30.19031
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_355.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_355.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_355.jpg, 0, 1, 0, 30.1903
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_456.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_456.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_456.jpg, 0, 1, 0, 30.19032
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_556.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_556.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_556.jpg, 0, 1, 0, 30.19028
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_659.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_659.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_659.jpg, 0, 1, 0, 30.19049
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_767.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_767.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_767.jpg, 0, 1, 0, 30.1903
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_881.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_881.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_881.jpg, -0.3366762, 1, 0, 30.16673
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_02_995.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_02_995.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_02_995.jpg, 0, 1, 0, 30.18939
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_098.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_098.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_098.jpg, 0, 1, 0, 30.1901
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_208.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_208.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_208.jpg, 0, 1, 0, 30.19026
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_321.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_321.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_321.jpg, 0, 1, 0, 30.19032
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_436.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_436.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_436.jpg, 0, 1, 0, 30.19033
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_538.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_538.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_538.jpg, 0, 1, 0, 30.19027
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_650.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_650.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_650.jpg, 0, 1, 0, 30.19029
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_765.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_765.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_765.jpg, 0, 1, 0, 30.1903
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_881.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_881.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_881.jpg, -0.0528516, 1, 0, 30.18964
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_03_996.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_03_996.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_03_996.jpg, -0.3514197, 1, 0, 30.16568
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_04_110.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_04_110.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_04_110.jpg, -0.0616671, 1, 0, 30.19123
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_04_215.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_04_215.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_04_215.jpg, 0, 1, 0, 30.18978
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_04_326.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_04_326.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_04_326.jpg, 0, 1, 0, 30.19027
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_04_435.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_04_435.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_04_435.jpg, 0, 1, 0, 30.19032
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_04_546.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_04_546.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_04_546.jpg, -0.3340488, 1, 0, 30.16809
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_04_660.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_04_660.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_04_660.jpg, 0, 1, 0, 30.18948
C:\Users\lch99\Desktop\Data\IMG\center_2021_03_06_02_43_04_768.jpg, C:\Users\lch99\Desktop\Data\IMG\left_2021_03_06_02_43_04_768.jpg, C:\Users\lch99\Desktop\Data\IMG\right_2021_03_06_02_43_04_768.jpg, 0, 1, 0, 30.19004
